,Game_no,End_board,Black_score,Winner,Move_record
0,24,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-18,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 74, 52, 84, 83, 82, 71, 62, 61, 58, 48, 47, 38, 51, 41, 33, 37, 31, 32, 34, 36, 28, 26, 27, 25, 24, 23, 22, 18, None, 17, 16, 15, 14, 21, 13, 11, 12, None]"
0,25,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-6,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 47, 48, 58, 82, 83, 52, 84, 74, 62, 71, 61, 51, 41, None, 37, 38, 36, 28, 34, 25, 32, 33, 27, 21, 26, 18, 31, 23, 17, 16, 15, 24, 14, 22, 12, 13, 11, None]"
0,26,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-32,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 74, 52, 84, 83, 82, 71, 62, 51, 61, 36, 37, 34, 31, 47, 48, 58, 41, 38, 27, 26, 28, 33, 32, 24, 25, 23, 22, 18, 17, 16, 15, 14, 13, 21, 12, 11, None]"
0,27,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-32,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 74, 52, 83, 84, 62, 82, 71, 51, 61, 33, 58, 48, 47, 41, 32, 37, 38, 36, 31, 28, 34, 23, 26, 25, 27, 22, 16, 18, 24, 17, 12, 15, None, 13, 14, 11, 21, None]"
0,28,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-8,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 58, 82, 84, 74, 83, 62, 61, 71, 37, 48, 51, 41, 52, 47, 38, 34, 36, 28, 32, 33, 31, 27, 26, 22, 24, 13, 23, 17, 25, 21, 18, 16, 15, 14, 12, 11, None]"
0,29,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-14,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 37, 62, 58, 84, 83, 82, 71, 61, 74, 47, 52, 51, 41, 31, 48, 38, 33, 28, 25, 36, 27, 34, 26, 32, 24, 18, 22, 23, 21, 11, 14, 13, 17, 15, 16, None, 12, None]"
0,30,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-26,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 74, 71, 84, 62, 83, 82, 58, 48, 47, 52, 61, 38, 41, 34, 36, 51, 26, 32, 33, 31, 22, 37, 27, 25, 21, 28, 24, 23, 15, 14, 16, 11, 18, 17, 13, 12, None]"
0,31,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', 'Black', '?', '?', 'White', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-14,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 74, 82, 83, 71, 84, 36, 62, 61, 58, 48, 51, 34, 52, 41, 33, 47, 31, 23, 38, 37, 27, 28, 26, 32, 25, 24, 22, 11, 17, 21, 18, 16, 14, 15, 13, 12, None]"
0,32,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-16,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 58, 82, 84, 71, 83, 34, 62, 74, 61, 48, 37, 52, 51, 47, 38, 36, 31, 28, 32, 41, 33, 23, 24, 25, 22, 21, 27, 18, 26, 17, 16, 14, 15, 13, 12, 11, None]"
0,33,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-4,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 58, 48, 47, 62, 34, 84, 74, 82, 83, 36, 71, 33, 38, 61, 52, 28, 31, 51, 37, 27, 41, 32, 26, 25, 22, 23, 16, 24, 17, 21, 18, 15, 11, 12, 13, 14, None]"
0,34,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-24,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 58, 82, 84, 83, 74, 62, 71, 48, 51, 61, 52, 47, 38, 32, 41, 37, 23, 34, 36, 31, 33, 26, 27, 25, 28, 18, 24, 21, 17, 22, 16, 15, 13, 14, 11, 12, None]"
0,35,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'Black', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-10,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 58, 82, 84, 83, 74, 52, 62, 61, 71, 51, 47, 48, 41, None, 34, 36, 37, 33, 38, 28, 32, 31, 25, 27, 26, 24, 23, 21, 22, 13, 15, 16, 11, 14, 18, 12, 17, None]"
0,36,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-16,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 74, 82, 58, 62, 84, 33, 83, 47, 71, 36, 61, 52, 51, 48, 37, 38, 34, 32, 41, 31, 28, 27, 24, 26, 25, 18, 21, 17, 16, 15, 14, 23, 13, 22, 12, 11, None]"
0,37,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",4,Controller Black,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 74, 82, 83, 84, 47, 71, 61, 62, 41, 48, 58, 32, 38, 52, 51, 37, 36, 28, 34, 25, 33, 31, 23, 24, 21, 22, 27, 17, 26, 11, 12, 16, 15, 14, 13, None, 18, None]"
0,38,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-24,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 47, 52, 74, 84, 62, 71, 82, 83, 58, 48, 36, 61, 41, 51, 38, 37, 28, 34, 27, 33, 32, 31, 21, 25, 26, 22, 24, 23, 12, 18, 17, 16, 14, 13, 15, 11, None]"
0,39,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-24,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 58, 62, 74, 84, 82, 83, 61, 52, 51, 71, 47, 48, 41, 33, 38, 32, 37, 28, 34, 24, 36, 31, 25, 26, 23, 14, 27, 18, 22, 13, 16, 21, 12, 15, 11, 17, None]"
0,40,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-24,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 58, 48, 47, 62, 74, 84, 82, 83, 61, 38, 41, 52, 51, 71, 34, 36, 37, 33, 28, 26, 27, 31, 23, 32, 24, 25, 22, 21, 17, 18, 14, 16, 15, 13, 11, 12, None]"
0,41,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-36,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 74, 82, 58, 52, 84, 83, 61, 71, 62, 51, 31, 41, 37, 47, 48, 38, 36, 28, 33, 27, 34, 25, 23, 24, 26, 22, 32, 21, 17, 15, 14, 18, 16, 13, 12, 11, None]"
0,42,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'White', 'White', 'Black', 'Black', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'Black', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'Black', 'Black', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-2,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 47, 62, 58, 84, 83, 82, 34, 48, 71, 61, 74, 52, 51, 33, 41, None, 37, 36, 38, 28, 32, 21, 26, 27, 31, 25, 24, 23, 22, 11, 18, 16, 17, 15, 13, 12, 14, None]"
0,43,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'Black', '?', '?', 'Black', 'White', 'Black', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-22,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 47, 62, 52, 71, 74, 48, 58, 82, 84, 83, 61, 51, 38, 34, 37, 28, 36, 27, 33, 32, 41, 31, 26, 25, 24, 13, 22, 23, 18, 11, 16, 15, 21, 12, 14, 17, None]"
0,44,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'Black', 'White', 'White', 'Black', 'Black', 'Black', 'Black', 'Black', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-6,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 74, 71, 84, 83, 82, 62, 61, 36, 58, 48, 47, 33, 41, 51, 52, 37, 38, 34, 32, 31, 21, 28, 27, 22, 24, 26, 25, 23, 18, 16, 17, 15, 14, 12, 11, 13, None]"
0,45,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'Black', 'Black', 'White', 'White', 'White', '?', '?', 'White', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-42,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 74, 82, 83, 84, 58, 62, 61, 47, 52, 51, 41, 36, 37, 38, 48, 71, 34, 33, 32, 22, 31, 21, 28, 18, 26, 24, 25, 27, 23, 13, 17, 16, 14, 15, 12, 11, None]"
0,46,"['?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', 'White', 'White', 'White', 'White', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'White', 'White', 'White', 'Black', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'White', 'Black', 'White', 'White', 'Black', 'White', '?', '?', 'Black', 'White', 'Black', 'White', 'White', 'Black', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'White', 'Black', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'White', 'Black', 'White', 'White', 'White', 'White', '?', '?', 'Black', 'Black', 'Black', 'White', 'White', 'White', 'White', 'White', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']",-24,Corner Bot White,"[56, 66, 65, 64, 77, 88, 53, 35, 76, 75, 87, 67, 86, 85, 46, 63, 43, 42, 78, 68, 73, 72, 81, 57, 58, 82, 83, 34, 41, 48, 36, 62, 74, 84, 33, 71, 61, 32, 47, 52, 23, 37, 51, 26, 25, 24, 14, 31, 27, 18, 38, 28, 22, 15, 21, 11, 13, 12, 17, 16, None]"
